"Code","Branch Name","Phone Number","Address","Lat","Long","District","Thana","Google Map"
"0313","Gazipur-Chowrasta Gazipur","001847099313","আলহাজ্ব আব্দুস সাত্তার মিয়া, পিতা- মৃত- নাসির উদ্দিন, ঠিকানা-আউটপাড়া, বাসা নং-০১, ওয়ার্ড নং-১৬, চান্দনা চৌরাস্তা ,গাজীপুর","23.9923045","90.3816332","Gazipur","Gazipur Sadar","Map"
"0314","Konabari Gazipur","001847099314","মোঃ ইন্তাজ আলী, পিতা- মৃত- ফয়েজ উদ্দিন,  কাশিমপুর রোড আইডিয়াল কলেজ সংলগ্ন কোনাবাড়ী গাজীপুর","24.0095584","90.3202707","Gazipur","Konabari","Map"
"0315","Mirerbazar Gazipur","001847099315","মোসাঃ মাকসুদা আক্তার, স্বামীঃ মোঃ লোকমান হোসেন,হোল্ডিং নং # ০১, ব্লক # এ, ওয়ার্ড নং # ০৬, রোড নং # ০৩, মিরেরবাজার, মধ্য তালুটিয়া,গাজীপুর। মোবাইল নাম্বারঃ ০১৭২০৬০৫৬৬৮ ।","23.928263","90.451849","Gazipur","Gazipur Sadar-Joydebpur","Map"
"0316","Toke Gazipur","001847099316","মোঃ আব্দুল মজিদ , টোক নয়ন বাজার, কাপাসিয়া, গাজীপুর","24.2502840","90.638206","Gazipur","Kapasia","Map"
"0317","Shibpur Narsingdi","001847099317","মো-কামরুন্নাহার আহমেদ , স্বামীর নাম : মোঃ রফিকুল ইসলাম । হোল্ডিং নং ১৭১/১, শিবপুর কলেজ গেইট, শহিদেরগাঁও, শিবপুর, নরসিংদী।","24.0390109","90.7336882","Narsingdi","Shibpur","Map"
"0318","Chalakchor-Monohardi  Narsingdi","001847099318","জনাব মো.মোস্তফাকামাল, পেশা: ব্যাবসা ,পিতা: আব্দুলহামিদ,পীরপুর, নতুন বাজার , চালাকচরগ্রাম; পীরপুর-পশ্চিমডোমনমারা, ডাকঘর:খিদিরপুর, মনোহরদী, নরসিংদী.","24.1941193","90.7318064","Narsingdi","Monohardi","Map"
"0319","Belabo Narsingdi","001847099319","মোঃ আব্দুল হালিম (বাবুল) পিতা- মৃত সুরুজ খলিফা,গানকুলপাড়া,বেলাব বাজারের পাশে,ডাকঘর-বেলাব উপজেলা-বেলাব,জেলা- নরসিংদী । মোবাইল নাম্বারঃ ০১৩১৮৫৫৫০১৪","24.1001637","90.8524736","Narsingdi","Belabo","Map"
"0320","Raipura Narsingdi","001847099320","মোঃ নাসির, পিতা-মৃত ইব্রাহিম খন্দকার, তুলাতুলি বাজার সংলগ্ন, রায়পুরা, নরসিংদী","23.9994326","90.8641528","Narsingdi","Raipura","Map"
"0321","Palash Narsingdi","001847099321","মাহবুদুল আলম কমিশনারের বাসা , বিআরটিসি মোর সোনালী ব্যাংকের পিচনে, ৪তলা বিল্ডিং এর নিচ তলা, ভাগ্যের পাড়া, বাসস্ট্যান্ড সংলগ্ন, পলাশ, নরসিংদী","23.9800826","90.6454609","Narsingdi","Palash","Map"
"0322","Ghoradia Narsingdi","001847099322","ওসমান মিয়া, হাসনাবাদ পশ্চিম পাড়া, বাজার হাসনাবাদ, রায়পুরা, নরসিংদী","23.9371709","90.7764566","Narsingdi","Narsingdi Sadar","Map"
"0323","Sadar Tangail","001847099323","মোহাম্মদ আব্দুল্লাহ আল মামুন । পিতা – মোঃ হাফিজ উদ্দিন পারদিঘুলিয়া ,বড় মসজিদের পশ্চিম পাশে,পারদিঘুলিয়া রোড সদর,টাঙ্গাইল।  মোবাইল নাম্বারঃ ০১৭১১৬২৭৭৪৮।","24.2485154","89.9068636","Tangail","Tangail Sadar","Map"
"0324","Gopalpur Tangail","001847099324","মোঃ লুৎফর রহমান  পিতা – মোঃ আজহারুল ইসলাম, নন্দনপুর, কাচারিবাড়ী আবাসিক এলাকা, থানা+পোষ্টঃ গোপালপুর, জেলাঃ টাংগাইল ।","24.552710","89.929057","Tangail","Gopalpur","Map"
"0325","Ghatail Tangail","001847099325","মো: ফরিদ রহমান , পেশা: চাকুরি, উত্তর পাড়া , বকুলতলা মোড় , ঘাটাইল, টাংগাইল","24.48386","89.97019","Tangail","Ghatail","Map"
"0326","Kalihati Tangail","001847099326","মোঃ রফিকুল ইসলাম ,পিতাঃ মৃত-নয়ন উদ্দীন ,হোল্ডিং নং - ২৬৫, ওয়ার্ড নম্বর-০৪, দক্ষিন বেতডোবা, কালিহাতী, টাঙ্গাইল","24.3910987","89.9991278","Tangail","Kalihati","Map"
"0327","Mirzapur Tangail","001847099327","মো: বালু খান, পেশা: কৃষক, দক্ষিন নাজির পাড়া, গুড়াই, মির্জাপুর, টাঙ্গাইল","24.092362","90.162217","Tangail","Mirzapur","Map"
"0328","Santikunjo Tangail","001847099328","মোঃ মাইনুল আলম (সাগর),পিতাঃ শামসুল আলম, বেপারীপাড়া, এতিমখানা রোড,শান্তিকুঞ্জ মোড়, টাঙ্গাইল সদর, টাঙ্গাইল।","24.2429751","89.9133297","Tangail","Tangail Sadar","Map"
"0329","Sayestanagar Habiganj","001847099329","মোঃ ইসাক আলী সেবন মিয়া,পিতাঃ মৃত চনু মিয়া  , বাড়ি নংঃ ৬৭৮২/২, বাড়ির নামঃ সেবন নিবাস গ্রামঃ পুরাসন্দা ,পোঃ সুরাবই,থানাঃ হবিগঞ্জ সদর,জেলাঃ হবিগঞ্জ","24.369698","91.421596","Habiganj","Habiganj Sadar","Map"
"0330","Sadar Habiganj","001847099330","ফেরদৌসী আক্তার, পিতাঃ মোনজব আলী গ্রামঃ আনোয়ারপুর (শাপলাবাগ),পৌরসভাঃ হবিগঞ্জ,থানাঃ হবিগঞ্জ সদর ,জেলাঃ হবিগঞ্জ।","24.3833471","91.408513","Habiganj","Habiganj Sadar","Map"
"0331","Shaistaganj Habiganj","001847099331","আব্বাস উদ্দিন তালুকদার,সাবাসপুর, শায়েস্থাগঞ্জ,হবিগঞ্জ।","24.2750384","91.4652532","Habiganj","Shaistagonj","Map"
"0332","Nabiganj Habiganj","001847099332","তাহির মিয়া, পিতা:মৃত  নসিব উল্লাহ  , বেগম এন্ড রহমান ভবন, শেরপুর রোড, থানা-নবীগঞ্জ, জেলা- হবিগঞ্জ","24.5669583","91.522923","Habiganj","Nabiganj","Map"
"0333","Madhabpur Habiganj","001847099333","মো:মনসুরুল হক  , পিতার নামঃ মৃত আজাহারুল হক  , পেশাঃ চাকুরী, হোল্ডিং-১৫৪৭ ওয়াডঃ ৭ ইউনিয়নঃ মাধবপুর পৌরসভা,  থানা/ উপজেলাঃ মাধবপুর, জেলাঃ, হবিগঞ্জ , বিভাগঃ সিলেট","24.0970875","91.2950469","Habiganj","Madhabpur","Map"
"0334","Baniachong Habigang","001847099334","মোঃ উবেদুর রহমান কামাল পিতা মৃতঃ জহুর আলী গ্রাম- নন্দী পাড়া, বানিয়াচং হবিগঞ্জ","24.5223389","91.3615282","Habiganj","Baniachong","Map"
"0335","Nazumiahat  Chattogram","001847277234","সেলিনা আখতার, এসএম টাউয়ার, বুড়িশ্চর, নজুমিয়াহাট, হাটহাজারী, চট্টগ্রাম","22.41918","91.86953","Chattogram","Hathazari","Map"
"0336","Kuliarchar Kishoreganj","001847099336","বিউটি বেগম, পিতাঃ-নূরুজ্জামান মিয়া, কটকপাড়া (আশ্রবপুর)কুলিয়ারচর, কিশোরগঞ্জ","24.1442256","90.9264836","Kishoreganj Bhirab","Kuliarchar","Map"
"0337","Bonpara Natore","001847277274","মো মুনসুর রহমান, গ্রামঃ ফজলীতলা,কালিকাপুর,  ডাকঘরঃ হারোয়া , উপজেলাঃ বড়াইগ্রাম জেলাঃ নাটোর","24.3012852","89.0802049","Natore","Baraigram","Map"
"0338","Bajitpur Kishoreganj","001847099338","সিনেমা হল় কাজী নজ্রুল ইসলাম রোড ,সুমন মিয়ার বাড়ী,মোঃ সুমন আহমেদ,  পিতার নাম: বদিউল আলম, কিশোরগঞ্জ, বাজিতপুর ।","24.2107783","90.9520551","Kishoreganj","Bajitpur","Map"
"0339","Trishal Mymensingh","01847277269","বাড়ির মালিকঃ মোঃ সাকিব আল কাউসার, পিতা: আলহাজ্জ আব্দুর রসিদ মন্ডল, হাজী ভিলা, মাঝিপাড়া রোড, ত্রিশাল ময়মনসিংহ-(মডেল মসজিদের পূর্ব দিকে)","24.5788392","90.3962873","Mymensingh","Trishal","Map"
"0340","Pakundia Khisoregonj","001847099340","মোঃ মোহাম্মদ আলী বাবুল টাওয়ার , পাকুন্দিয়া ড়িগ্রী কলেজ রোড (বড়বাড়ী রোড), পাকুন্দিয়াা, কিশোরগঞ্জ ।","24.3287563","90.6842554","Khisoregonj","Pakundia","Map"
"0341","Mouchak Gazipur","001847099341","হোল্ডিং নং # ৪৮৮৫, ওয়ার্ড নং # ০৬, মোঃ আলতাফ হোসেন এর বাসা, পূর্ব মৌচাক, কালিয়াকৈর, গাজীপুর।","24.0280243","90.2980783","Gazipur","Kaliakair","Map"
"0342","Kaoraid  Gazipur","001847099342","রিমা খাতুন  পিতা- মোঃ আবুল হাসেম খান, স্বামী মোঃ আকরাম হোসেন খান ,বাড়ীর দাগ সাবেক ১৭২ নং আর এস-১১৭৬ নং, কাওরাইদ বাজার, জয়না রোড, কাওরাইদ শ্রীপুর, গাজীপুর । মোবাইল নাম্বারঃ ০১৬২১৫১৫৫৭৫","24.31047629","90.50870929","Gazipur","Kapasia","Map"
"0345","Gafargaon Mymensingh","001847099345","মোঃ আনিছুর রহমান বাদল, হোল্ডিং- ৩২৬,শিলাসী কলেজ রোড, উপজেলা গেট সংলগ্ন, গফরগাও, ময়মনসিংহ","24.4453687","90.5619375","Mymensingh","Gaffargaon","Map"
"0346","Poradah Kushtia","001847277259","মোঃ রবিউল হাজী,  অঙ্গশোভা গলি, দক্ষিন কাটদাহ পোড়াদহ ,মিরপুর, কুস্টিয়া","23.862362","89.031003","Kushtia","Daulatpur","Map"
"0348","Alfadanga Faridpur","001847277261","মো:আমজাদ হোসেন ,পিতা: মৃত: সামাদ ,গ্রাম:মিঠাপুর,পোষ্ট:আলফাডাঙা থানা;আলফাডাঙা,জেলা:ফরিদপুর","23.292018","89.7062289","Faridpur","Alfadanga","Map"
"0350","Goalundo Rajbari","001847277263","রহিমা খানম,স্বামীঃ মৃত আব্দুস সাওার মোল্লা , গোয়লন্দ পৌরসভা, জামতলা মাষ্টার পাড়া, পোষ্টঃ গোয়ালন্দ, থানাঃ গোয়ালন্দ, জেলাঃ রাজবাড়ী","23.727673","89.749721","Rajbari","Rajbari Sadar","Map"
"0351","Bagharpara Jessore","001847277258","মো: আকবর আলী , পিতা-মো: আমজাদ হোসেন, গ্রাম-মহিরন হাসপাতাল পাড়া, পোষ্ট-বাঘারপাড়া-৭৪৭০, থানা-বাঘারপাড়া, জেলা-যশোর ।","23.21896","89.34525","Jessore","Jessore Sadar","Map"
"0353","Batiaghata Khulna","001847277265","মোঃ জাহাঙ্গীর হোসেন (পুলিশের চাকুরী) গ্রামঃহাটবাটি, পোঃবটিয়াঘাট, থানাঃবটিয়াঘাটা, জেলাঃখুলনা","22.740103","89.514326","Khulna","Batiaghata","Map"
"0357","Bancharampur Cumilla","001847277270","মোঃ আবুল হাশেম বকুল,  জগন্নাতপুর সরকারী প্রাথমিক বিদ্যালয়ের পাশে, জগন্নাতপুর, বাঞ্ছারামপুর, ব্রাহ্মণবাড়িয়া।","23.7765804","90.79626","Brahmanbaria","Bancharampur","Map"
"0358","Hossainpur  Kishoreganj","000184727727","সালমা আক্তার (লিজা) , হোসেনপুর হাসপাতাল মোড় থেকে ২০ গজ উত্তরে, গার্লস স্কুল রোড , হোসেনপুর, কিশোরগঞ্জ","24.4172019","90.6552684","Khisoregonj","Hossainpur","Map"
"0359","Katiadi Kishoreganj","001847277273","আবু জাফর ওবায়দুল্লাহ, পিতা মৃত আবু বক্কর সিদ্দিক ,গ্রাম : ভোগপাড়া,কটিয়াদী, কিশোরগঞ্জ। উপজেলা মডেল মসজিদ রোড,মডেল মসজিদ এর পাশের বিন্ডিং।","24.2537099","90.7934297","Kishoreganj","Katiadi","Map"
"0360","Bhulta-Gausia Narayanganj","001847277254","নামঃ মোঃ রমিজ উদ্দিন ভূইয়ার বাড়ি, নাহাটি, ভূলতা গাউছিয়া, রূপগঞ্জ, নারায়নগঞ্জ","23.78597","90.55821","Narayanganj","Shiddhirganj","Map"
"0370","Ashuganj Brahmanbaria","001847099370","মোঃ জুনায়েদ মিয়া মা-বাবা ভবন, রাস্তার নাম:-আলকাছ মিয়ার পাথরঘাট, ইউনাইটেড পাওয়ার ষ্টেশন গেইট সংলগ্ন, চরচারতলা ইউনিয়ন, ওয়ার্ড নং-০২, পোষ্টঃআশুগঞ্জ, থানা+উপজেলা:-আশুগঞ্জ, জেলা:-ব্রাক্ষনবাড়িয়া","24.0420575","91.0032969","Brahmanbaria","Ashuganj","Map"
"0371","Board Bazar, Gazipur","001847099371","মোঃ নাছির উদ্দীন পেশাঃ ব্যবসায়ী, মৃধাবাড়ী, ,বটতলা রোড, ,বাসা নং-১৫৪৪, ওয়াড-৩৫,   ‍মৃধাবাড়ি এতিমখানা মাদ্রাসার বীপরিত পাশে,    বোর্ড বাজার, গাজীপুর","23.9479197","90.3881435","Gazipur","Gacha Police Station","Map"
"0372","Bhuapur Tangail","001847099372","আছিয়া খাতুন, স্বামী-আব্দুল জাব্বার, বাড়ী নং-১৯১,ওয়ার্ড নং-০৮, ফসল কান্দি,ভূয়াপুর, টাঙ্গাইল","24.4603393","89.8707726","Tangail","Bhuapur","Map"
"0375","Abdullapur Dhaka","001847095095","মো: নুরল ইসলাম, পিতা-মৃত সাহেব আলী, মাতা-গোলাপি বেগম, বাসা/হোল্ডিং-৪৯/২ব্লক ,এ, গ্রাম-কলাকান্দি, আব্দুল্লাহপুর, ডাক-আব্দুল্লাহপুর-১৩১১, কেরানীগঞ্জ, ঢাকা।","23.6596021","90.363253","Dhaka","Keraniganj","Map"
"0376","Hajaribagh Dhaka","001847095096","মোঃ আশরাফ গাবতলা মসজিদ সংলগ্ন ,১২০/২ মনেস্বর রোড, ২য় তলা , জিগাতলা , হাজারীবাগ, ঢাকা","23.7395062","90.3696707","Dhaka","Hajaribag","Map"
"0378","Shikaripara Dhaka","001847095098","নিরঞ্জন বসাক,  হোল্ডিং নং -২৩, গ্রামঃ শংকর দিয়া, ডাকঘরঃ জয়কৃষ্ণপুর-১৩২২, থানাঃ নবাবগঞ্জ, জেলাঃ ঢাকা ।","23.6977609","90.0694871","Dhaka","Nawabganj","Map"
"0380","Majidpur Cumilla","001844215309","মোসলেম মিয়া ,  পিতার নাম :আলহাজ্ব জয়নাল সরকার, শিবপর, মজিদপুর, তিতাস, কুমিল্লা","23.569124","90.783899","Cumilla","Titas","Map"
"0381","Gurudaspur Natore","001847095001","মোঃ সাইমুদ্দিন, গ্রামঃ গুরুদাসপুর, ডাকঃ হাট গুরুদাসপুর, উপজেলাঃ গুরুদাসপুর জেলাঃ নাটোর।","24.3673124","89.2336659","Natore","Gurudaspur","Map"
"0382","Swarupkathi Pirojpur","001847095002","নামঃমোঃবাদল মিয়া, তেতুল তলা, নেছারাবাদ (স্বরুপকাঠী) পিরোজপুর","22.7464847","90.1006017","Pirojpur","Nesarabad","Map"
"0385","Chambal Chattogram","001847095005","মোঃ মুজিবুল হোসেন ,পিতাঃ মরহুম (বীর মুক্তিযোদ্বা)দেলোয়ার হোসেন,মাতাঃ মোছাম্মদ রোকেয়া বেগম। সাং পূ্ব চাম্বল ৭নং ওয়ার্ড ১০ নং চাম্বল ইউনিয়ন পরিষদ বাঁশখালী,(মোবাইল নং-০১৭৪৭২৪৪৭৬৭)","21.959534","91.956341","Chattogram","Banshkhali","Map"
"0387","Nischintapur-Pakundia Khisoregonj","001847095007","মো: হাবিবুর রহমান, পিতা মৃতঃ মফিজ উদ্দীন,গ্রাম নিশ্চন্তপুর,পাকুন্দিয়া মোবাইল নং ০১৭১৮৫৮৪৬৫৯","24.3204604","90.68177478","Khisoregonj","Pakundia","Map"
"0388","Fatikchhari  Chattogram","001847095008","মোঃ জাফর চৌধুরী , জাফর চৌধুরী কমপ্লেক্স , ঈদগাহ রোড, (ঈদগাহ সংলগ্ন) ফটিকছড়ি, চট্রগ্রাম","22.684507","91.7916975","Chattogram","Fatikchhari","Map"
"0392","Padua Chattogram","001847095012","মো- নুরুল আলম  পিতা  :মরহুম হাজী আহম্মদ মিয়া , পদুয়া, লোহাগাড়া , চট্রগ্রাম","22.050191","92.110752","Chattogram","Lohagara","Map"
"0393","Bhujpur Chattogram","001847095013","মোঃ মনজুরুল হক, গ্রাম: পশ্চিম ভুজপুর ডাক: কাজিরহাট, থানা: ভুজপুর উপজেলা: ফটিকছড়ি, জেলা: চট্টগ্রাম ।","22.75414","91.73561","Chattogram","Bhujpur","Map"
"0394","Dohazari Chattogram","001847095014","মোঃজাহাঙ্গীর আলম, পিতা :-হাজী জামাল আহমেদ মাতাঃ-মোছলেম খাতুন, গ্রাম-পূর্ব দোহাজারী (দোহাজারী জামিরজুরী বালিকা উচ্চ বিদ্যালয় সংলগ্ন ) দোহাজারী চন্দনাইশ চট্রগ্রাম","22.1679595","92.0685129","Chattogram","Chandanaish","Map"
"0395","Najirpur Natore","001847095015","মোছাঃ আনজুয়ারা খাতুন, ,গুরুদাসপুর রোড, গ্রাম+পোষ্টঃ নাজিরপুর হাট, গুরুদাসপুর , নাটোর ,","24.3948808","89.1741374","Natore","Gurudaspur","Map"
"0396","Kasikata Natore","001847095016","মোঃ শাজাহান আলী(০১৭৪৫-৪৪০৩৯৭), দড়ি বামনগড়া, কাছিকাটা বাজার, গুরুদাশপুর, নাটোর।","24.342912","89.306158","Natore","Gurudaspur","Map"
"0397","Jonailbazar Natore","001847095017","মোছাঃ হাসিনা পারভীন, জোনাইল ডিগ্রি কলেজ পাড়া,বড়াইগ্রাম, নাটোর","24.2705779","89.22211779","Natore","Baraigram","Map"
"0398","Laxmikol Natore","001847095018","আলহাজ্ব মোঃআহমাদুল্লাহ,  গ্রাম+পোষ্টঃলক্ষীকোল, থানাঃ বড়াইগ্রাম, জেলাঃ নাটোর ।","24.3131828","89.1680753","Natore","Baraigram","Map"
"0399","Khajurabazar Jessore","001847095019","আব্দুল লতিফ, পিতার:মো:অহেদ আলী মন্ডল ,ঠিকানা:গ্রাম:তেলী ধান্যপুড়া, পোস্ট:গৌরনগর, থানা:বাঘারপাড়া, জেলা:যশোর ।","23.28191","89.25599","Jessore","Jessore Sadar","Map"
"0401","Barobazar Jhenaidah","001847095021","শেখ মসিউর রহমান পিতা:মৃত শেখ আব্দুল মতিন। মিঠাপুকুর আউলিয়া মসজিদের পুর্ব পাশে, মাইক্রোশ্টান্ড সংলগ্ন, বারবাজার, কালিগজ্ঞ, ঝিনাইদহ","23.302543","89.1538445","Jhenaidah","Maheshpur","Map"
"0402","Puthia Rajshahi","001847095022","মোঃ নাজমুল হক  পিতা হাজী মো: জহুরুল হক,কাঠাল বাড়ীয়া ,তাহেরপুর রোড, পুঠিয়া ,রাজশাহী","24.3747871","88.8431353","Rajshahi","Puthia","Map"
"0404","Sadar Joypurhat","001847095024","মোঃ আব্দুল হালিম  পিতার নাম : মোঃ আব্দুর রহিম মাতার নাম: আলেয়া বেগম,  বাবুপাড়া, ডায়াবেটিক-হাসপাতাল সংলগ্ন, জয়পুরহাট","25.096255","89.045052","Joypurhat","Joypurhat Sadar","Map"
"0405","Birgonj Dinajpur","001847095025","মো: নুরুন নবী সরকার (হিরু),  পেশা:কৄষি, হোল্ডিং নং-২১৩৭/১১৮৭  সেন্টার মোড়, সেন্টার পাড়া ,বীরগঞ্জ , দিনাজপুর । বীরগঞ্জ সেন্টার মোড় থেকে  0.২৫ কিলোমিটার উত্তর দিকে  সেন্টার পাড়া ।","25.865050","88.653250","Dinajpur","Birganj","Map"
"0407","Boroma-Barkal Chattogram","001847095027","মো-জাহাঙ্গীর সাত্তার, পিতা-মরহুম-আব্দুস সাত্তার, মাতা-মরহুমা দিলারা বেগম, পশিম বাইনজুরী, ইসলামাবাদ, চন্দনাইশ, চট্রগ্রাম","22.1909559","91.9660856","Chattogram","Chandanaish","Map"
"0408","Bajalia Chattogram","001847095028","মোঃ ফোরকান ছিদ্দিকী,পিতাঃ মরহুম মাওলানা আব্দুস সবুর ছিদ্দিকী গ্রামঃ বাজালিয়া,পোস্ট-বাজালিয়া,থানাঃ সাতকানিয়া,জেলাঃ চট্টগ্রাম। মোবাইল নং-০১৮১৭৭১৭৩৭৯","22.1301073","92.1272737","Chattogram","Satkania","Map"
"0409","Purapara Jhenaidah","001847095029","মোঃ তরিকুল ইসলাম,পিতা: মোঃ দুদু মিয়া ,তরিকুল ভিলা, হোল্ডিং নং-৬০, সোনালী ব্যাংক লিঃ রোড, পুড়াপাড়া বাজার, উপজেলাঃ চৌগাছা, জেলাঃ যশোর।","23.2782","88.949438","Jhenaidah","Mohespur","Map"
"0410","Mongolbari Naogaon","001847095030","মোঃ আব্দুল মালেক, পিতা-মৃতঃ আবুল কাশেম, মংগলবাড়ী বাজার, মৌজা-মুকুন্দুপুর- নং-৮৬, ধামুইরহাট, নওগাঁ","25.1157629","88.9371603","Naogaon","Dhamoirhat","Map"
"0411","Shibgonj Bogura","001847095031","মোঃ সাইফুল ইসলাম, পিতা মৃত ছাদেক আলী মন্ডল,বানাইল- পৌরসভা,শিবগন্জ,বগুড়া","25.003103","89.320973","Bogura","Shibganj","Map"
"0412","Tilokpur Joypurhat","001847095032","মোঃ আব্দুস সালাম পিতা-মৃত আবুল কাশেম মোবাইলঃ ০১৭৩৮৫৪৪৪৯৬,ওয়ার্ড:   ০৪ ইউনিয়ন  তিলকপুর, থানা/উপজেলা:  নওগাঁ জেলাঃ নওগাঁ বিভাগঃরাজশাহী.","24.8726653","89.0003184","Joypurhat","Akkelpur","Map"
"0413","Badalgachi Naogaon","001847095033","জনাব মোঃ আসলাম তালুকদার, পিতা-মৃত মজিবর রহমান, পি্ন্ডিরা বদলগাছী, নওগাঁ (বদলগাছী চারমাথা সংলগ্ন পুরাতন শাহীন সিনামা হলের পাশে)","24.963306769296807","88.9028083611999","Naogaon","Badalgachhi","Map"
"0414","Kabirajhat Dinajpur","01847095041","মোছাঃ ফেরোজা খাতুন, বিজয়পুর, কবিরাজহাট, বীরগঞ্জ, দিনাজপুর।","25.90240536109004","88.60129756449321","Dinajpur","Birganj","Map"
"0415","Holidhani Jhenaidah","001847095035","মোঃ আকরাম আলী , পিতাঃ মৃত আবুল হোসেন, আকরাম  ভিলা, হোল্ডিং নং-২১০,হলিধানী বাজার  গ্রাম/রাস্তাঃ হলিধানী, রামচন্দ্রপুর রোড, পোস্টঃ  হলিধানী-৭৩০০, থানা, ঝিনাইদহ সদর ,জেলাঃ ঝিনাইদহ ।","23.5583717","89.082189","Jhenaidah","Jhenaidah Sadar","Map"
"0416","Jamurhat Bogura","01313366569","আলহাজ্ব মোঃ মাহবুর রহমান,পিতাঃ আলহাজ্ব ছায়ের উদ্দিন, গ্রামঃ কামতাড়া, পোষ্টঃ বুড়িগঞ্জ, থানাঃ শিবগঞ্জ, জেলাঃ বগুড়া","24.969891","89.241936","Bogura","Shibganj","Map"
"0417","Baludanga Naogaon","001847095037","মো: আতোয়ার রহমান কাজী, মোঃ আজাদুর রহমান কাজী, হাপানিয়া বাজার, পো-চোক আতিথা, থানা- নওগাঁ সদর, জেলা-নওগাঁ ।","24.853913141404313","88.88646924046422","Naogaon","Naogaon Sadar","Map"
"0418","Farakkabad Dinajpur","001847095038","জনাব মোঃ মোকাদ্দেছ আলী, পিতা-মৃত আয়েন উদ্দিন, ফরক্কাবাদ তৈয়বপুর আলী ফিলিং ষ্টেশনের উত্তর পাশে তমা কিল্ডার গাডেন সংলগ্ন, ফারাক্কাবাদ, দিনাজপুর","25.659756244034785","88.59492873385022","Dinajpur","Dinajpur Sadar","Map"
"0419","Paglapir Rangpur","001847095039","জনাব মোঃ হোসেন আলী, পিতাঃজব্বার আলী,গ্রাম- গোকুলপুর হাজীপাড়া ,পাগলাপীর, রংপুর ।","25.8090528","89.1474641","Rangpur","Paglapir","Map"
"0420","Subarnachar Noakhali","001847095040","জনাব মোঃ নিজাম উদ্দীন, পিতা: হাজী আব্দুল মালেক, মালেক টাওয়ার গ্রামঃ-চরবাটা,পোঃ-চরবাটা,উপজেলাঃ-সূবর্ণচর,জেলাঃ-নোয়াখালী","22.635752","91.126075","Noakhali","Chorjobbor","Map"
"0422","Ambari Dinajpur","001847095042","জনাব এম এম হামিদুল ইসলাম,পিতা-আলহাজ্ব আব্দুল মান্নান,গ্রাম-দৌলতপুর, পোঃ দৌলতপুর, থানা-চিরিরবন্দর, জেলা-দিনাজপুর","25.54084388748174","88.83647487430335","Dinajpur","Chirirbandar","Map"
"0423","Taragonj Rangpur","001847095043","মোঃ ওয়াহেদ আলী ,পিতাঃ মৃত আজিম উদ্দিন, গ্রামঃ পূর্ব কুরশা ডাঙ্গা পাড়া , পোষ্টঃ তারা গঞ্জ, থানাঃ তারাগঞ্জ, জেলাঃ  রংপুর","25.813416","89.007317","Rangpur","Taraganj","Map"
"0425","Narayanpur Narsingdi","001847099425","ফিরোজ কান্দি রোড ,কেয়ার হাসপাতাল থেকে ৭০গজ সামনে বজুলুর রহমানের বাসা।,থানা -বেলাব,জেলা-নরসিংদী","24.052081","90.917714","Narsingdi","Belabo","Map"
"0426","Baroicha Narsingdi","001847095046","জনাবা,ইয়াসমিন আক্তার, গ্রাম-বারৈচা,পো-দেওয়ানের চর,থানা -বেলাব,জেলা-নরসিংদী","24.0488905","90.8689315","Narsingdi","Belabo","Map"
"0427","Morjal Narsingdi","001847095047","মো:আশরাফুল আলম , পিতা:  মো:বশির উদ্দিন, বেলাবারোড, জিরাহী, কাটাঘাট বাজার, মরজাল, রায়পুরা নরসিংদী ।","24.0431989","90.834081","Narsingdi","Raipura","Map"
"0428","Itakhola Narsingdi","001847095048","মোঃ কামাল হোসেন, পিতার নাম : হেলাল উদ্দিন, নোয়াদিয়া-৫তলা বিল্ডিং, গাজীপুর রোড,ইটাখোলা- নরসিংদী।","23.9801319","90.7284906","Narsingdi","Shibpur","Map"
"0429","Rampur Narsingdi","001847095049","মো: ডাঃ সনতোষ কুমার দাস, - গ্রাম ও পোঃ-রামপুর,মনোহরদী,নরসিংদী","24.235958","90.719385","Narsingdi","Monohardi","Map"
"0430","Rajapur Jhalokati","001847277235","নামঃ মো: নাসিম আকন, পিতাঃ মোঃ কাদের আকন, বাসা / হোল্ডিং নং# ১৭৩, ওয়ার্ড নং# ০১, শিকদার বাড়ী সড়ক, বাঘড়ী বাজার, রাজাপুর, ঝালকাঠি।","22.5734180","90.1419710","Jhalokati","Rajapur","Map"
"0431","Batajor Barisal","001847277236","মোঃমোফাজ্জেল হোসেন খোকন,  দেওপারা, বাটাজোর, গৌরনদী, বরিশাল ।","22.905069","90.2477754","Barishal","Gaurnadi","Map"
"0432","Guthiabazar Barisal","001847277237","মোঃ আফজাল হোসেন্, গুঠিয়া বন্দর, গুঠিয়া , উজিরপুর, বরিশাল","22.780928","90.252977","Barishal","Uzirpur","Map"
"0433","Boithakata Pirojpur","001847277238","মোঃ মনিরুজ্জামান, গ্রাম: মুগারজোর পো: বৈঠাকাটা, থানা: নাজিরপুর জিলা: পিরোজপুর","22.8078108","90.0445131","Pirojpur","Nazirpur","Map"
"0435","Shenbag Noakhali","001847277240","মোঃ গোলাম ফারুক, ঊত্তর শাহপুর, কবির ষ্টোর এর দক্ষিন পাশে, মেইন রোড, সেনবাগ, নোয়াখালি","22.9676706","91.2240843","Noakhali","Shenbag","Map"
